,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
614,2020-04-10 07:00:00,38,42.12,4,17.51,1.75
617,2020-04-10 08:00:00,38,54.0,1,17.17,1.61
623,2020-04-10 09:00:00,38,35.52,1,18.99,1.54
629,2020-04-10 10:00:00,38,45.81,1,12.33,1.51
635,2020-04-10 11:00:00,38,37.75,1,11.14,1.5
641,2020-04-10 12:00:00,38,37.0,1,17.08,1.5
647,2020-04-10 13:00:00,38,35.95,1,21.3,1.51
653,2020-04-10 14:00:00,38,33.9,1,14.76,1.54
659,2020-04-10 15:00:00,38,53.74,1,13.4,1.62
667,2020-04-10 16:00:00,38,57.42,1,13.46,1.76
671,2020-04-10 17:00:00,38,35.27,4,13.34,1.94
677,2020-04-10 18:00:00,38,49.99,4,16.81,2.11
683,2020-04-10 19:00:00,38,43.71,4,14.54,2.24
689,2020-04-10 20:00:00,38,39.32,4,25.31,2.31
695,2020-04-10 21:00:00,38,47.49,4,24.61,2.34
701,2020-04-10 22:00:00,38,55.96,4,12.53,2.35
707,2020-04-10 23:00:00,38,38.8,4,9.47,2.35
