,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
312,2020-04-08 04:00:00,43,33.0,6,11.74,4.75
318,2020-04-08 05:00:00,43,32.0,6,13.8,4.65
324,2020-04-08 06:00:00,43,31.0,6,12.51,4.51
334,2020-04-08 07:00:00,43,34.0,9,15.6,4.36
336,2020-04-08 08:00:00,43,35.0,9,13.5,4.23
340,2020-04-08 09:00:00,43,33.17,9,12.46,4.15
343,2020-04-08 10:00:00,43,35.71,9,13.46,4.11
349,2020-04-08 11:00:00,43,34.1,9,13.36,4.1
354,2020-04-08 12:00:00,43,32.73,9,13.11,4.11
358,2020-04-08 13:00:00,43,32.37,9,13.29,4.13
360,2020-04-08 14:00:00,43,32.18,9,11.86,4.18
364,2020-04-08 15:00:00,43,29.32,9,17.09,4.27
369,2020-04-08 16:00:00,43,30.02,9,16.96,4.41
373,2020-04-08 17:00:00,43,32.07,6,12.15,4.56
379,2020-04-08 18:00:00,43,40.64,6,19.16,4.7
385,2020-04-08 19:00:00,43,33.37,6,18.26,4.79
391,2020-04-08 20:00:00,43,34.09,6,14.0,4.84
397,2020-04-08 21:00:00,43,34.45,6,11.3,4.86
403,2020-04-08 22:00:00,43,39.89,6,14.18,4.87
409,2020-04-08 23:00:00,43,32.53,6,13.4,4.87
415,2020-04-09 00:00:00,43,41.33,6,10.91,4.87
421,2020-04-09 01:00:00,43,43.46,6,14.58,4.87
427,2020-04-09 02:00:00,43,36.63,6,16.43,4.86
433,2020-04-09 03:00:00,43,33.53,6,15.43,4.83
439,2020-04-09 04:00:00,43,39.62,6,17.79,4.77
445,2020-04-09 05:00:00,43,35.08,6,10.7,4.65
451,2020-04-09 06:00:00,43,38.33,6,17.67,4.49
460,2020-04-09 07:00:00,43,36.65,9,14.87,4.33
463,2020-04-09 08:00:00,43,34.21,9,10.89,4.21
469,2020-04-09 09:00:00,43,38.43,9,15.24,4.13
475,2020-04-09 10:00:00,43,34.08,9,13.48,4.11
481,2020-04-09 11:00:00,43,27.33,9,15.64,4.11
487,2020-04-09 12:00:00,43,32.62,9,15.45,4.13
493,2020-04-09 13:00:00,43,33.06,9,13.18,4.18
499,2020-04-09 14:00:00,43,46.56,9,14.13,4.27
505,2020-04-09 15:00:00,43,36.76,9,19.37,4.41
509,2020-04-09 16:00:00,43,35.14,6,15.08,4.56
513,2020-04-09 17:00:00,43,41.85,6,20.7,4.7
519,2020-04-09 18:00:00,43,37.5,6,11.64,4.79
525,2020-04-09 19:00:00,43,40.46,6,17.01,4.84
530,2020-04-09 20:00:00,43,32.15,6,11.98,4.86
536,2020-04-09 21:00:00,43,37.01,6,17.29,4.87
542,2020-04-09 22:00:00,43,35.63,6,16.15,4.87
547,2020-04-09 23:00:00,43,45.09,6,11.17,4.87
553,2020-04-10 00:00:00,43,40.19,6,13.24,4.87
558,2020-04-10 01:00:00,43,36.65,6,24.46,4.87
563,2020-04-10 02:00:00,43,40.12,6,15.44,4.86
569,2020-04-10 03:00:00,43,30.93,6,15.96,4.84
573,2020-04-10 04:00:00,43,47.41,6,13.38,4.79
579,2020-04-10 05:00:00,43,45.45,6,18.56,4.7
585,2020-04-10 06:00:00,43,38.07,6,16.94,4.56
592,2020-04-10 07:00:00,43,40.63,9,17.76,4.41
596,2020-04-10 08:00:00,43,50.81,9,21.91,4.27
600,2020-04-10 09:00:00,43,59.37,9,21.0,4.18
604,2020-04-10 10:00:00,43,30.15,9,18.27,4.13
606,2020-04-10 11:00:00,43,45.67,9,20.37,4.11
610,2020-04-10 12:00:00,43,36.26,9,28.33,4.11
614,2020-04-10 13:00:00,43,2.73,9,28.5,4.13
618,2020-04-10 14:00:00,43,3.3,9,23.58,4.18
622,2020-04-10 15:00:00,43,6.63,9,17.55,4.27
625,2020-04-10 16:00:00,43,50.82,9,23.09,4.41
631,2020-04-10 17:00:00,43,34.9,6,23.0,4.56
637,2020-04-10 18:00:00,43,46.45,6,13.34,4.7
643,2020-04-10 19:00:00,43,37.67,6,14.01,4.79
649,2020-04-10 20:00:00,43,43.48,6,15.74,4.84
655,2020-04-10 21:00:00,43,43.15,6,24.04,4.86
661,2020-04-10 22:00:00,43,43.91,6,15.9,4.87
667,2020-04-10 23:00:00,43,46.03,6,17.54,4.87
