,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
270,2020-04-07 21:00:00,1,21.04,1,15.43,3.48
276,2020-04-07 22:00:00,1,20.94,1,19.47,3.51
282,2020-04-07 23:00:00,1,24.72,1,12.43,3.53
288,2020-04-08 00:00:00,1,21.9,1,15.4,3.53
294,2020-04-08 01:00:00,1,24.2,1,12.17,3.53
300,2020-04-08 02:00:00,1,25.14,1,14.05,3.53
306,2020-04-08 03:00:00,1,29.44,1,12.4,3.53
312,2020-04-08 04:00:00,1,27.61,1,12.4,3.53
318,2020-04-08 05:00:00,1,31.6,1,11.75,3.54
324,2020-04-08 06:00:00,1,35.48,1,14.7,3.58
335,2020-04-08 07:00:00,1,30.0,1,15.88,3.65
338,2020-04-08 08:00:00,1,32.66,4,16.26,3.77
342,2020-04-08 09:00:00,1,36.37,9,12.46,3.92
348,2020-04-08 10:00:00,1,36.37,9,13.46,4.05
354,2020-04-08 11:00:00,1,36.37,9,13.36,4.13
360,2020-04-08 12:00:00,1,36.37,9,13.98,4.1
366,2020-04-08 13:00:00,1,36.37,9,14.45,3.94
372,2020-04-08 14:00:00,1,36.37,9,11.86,3.66
378,2020-04-08 15:00:00,1,36.37,9,17.09,3.32
387,2020-04-08 16:00:00,1,36.37,4,14.85,3.05
390,2020-04-08 17:00:00,1,36.37,1,17.9,2.96
396,2020-04-08 18:00:00,1,36.37,1,21.06,3.05
402,2020-04-08 19:00:00,1,36.37,1,15.08,3.22
408,2020-04-08 20:00:00,1,36.37,1,12.08,3.37
414,2020-04-08 21:00:00,1,36.37,1,14.47,3.47
420,2020-04-08 22:00:00,1,36.37,1,15.97,3.52
426,2020-04-08 23:00:00,1,36.37,1,11.16,3.53
432,2020-04-09 00:00:00,1,36.37,1,16.59,3.54
438,2020-04-09 01:00:00,1,36.37,1,17.57,3.54
444,2020-04-09 02:00:00,1,36.37,1,15.18,3.54
450,2020-04-09 03:00:00,1,36.37,1,17.6,3.54
456,2020-04-09 04:00:00,1,36.37,1,15.02,3.54
462,2020-04-09 05:00:00,1,36.37,1,15.8,3.54
468,2020-04-09 06:00:00,1,36.37,1,14.91,3.54
474,2020-04-09 07:00:00,1,36.37,1,15.54,3.54
480,2020-04-09 08:00:00,1,36.37,1,17.22,3.54
486,2020-04-09 09:00:00,1,36.37,1,15.55,3.54
492,2020-04-09 10:00:00,1,36.37,1,15.27,3.54
498,2020-04-09 11:00:00,1,36.37,1,13.38,3.54
504,2020-04-09 12:00:00,1,36.37,1,11.77,3.54
510,2020-04-09 13:00:00,1,36.37,1,19.56,3.54
516,2020-04-09 14:00:00,1,36.37,1,14.13,3.54
522,2020-04-09 15:00:00,1,36.37,1,11.96,3.54
528,2020-04-09 16:00:00,1,36.37,1,12.94,3.54
534,2020-04-09 17:00:00,1,36.37,1,12.18,3.54
540,2020-04-09 18:00:00,1,36.37,1,10.98,3.54
546,2020-04-09 19:00:00,1,36.37,1,13.35,3.54
552,2020-04-09 20:00:00,1,36.37,1,15.5,3.54
558,2020-04-09 21:00:00,1,36.37,1,14.14,3.54
564,2020-04-09 22:00:00,1,36.37,1,12.05,3.54
570,2020-04-09 23:00:00,1,36.37,1,15.99,3.54
576,2020-04-10 00:00:00,1,36.37,1,16.03,3.54
582,2020-04-10 01:00:00,1,36.37,1,18.79,3.54
588,2020-04-10 02:00:00,1,36.37,1,10.62,3.54
594,2020-04-10 03:00:00,1,36.37,1,19.22,3.54
600,2020-04-10 04:00:00,1,36.37,1,18.46,3.54
606,2020-04-10 05:00:00,1,36.37,1,14.59,3.54
612,2020-04-10 06:00:00,1,36.37,1,21.52,3.54
618,2020-04-10 07:00:00,1,36.37,1,17.7,3.54
624,2020-04-10 08:00:00,1,36.37,1,17.17,3.54
630,2020-04-10 09:00:00,1,36.37,1,18.99,3.54
636,2020-04-10 10:00:00,1,36.37,1,12.33,3.54
642,2020-04-10 11:00:00,1,36.37,1,11.14,3.54
648,2020-04-10 12:00:00,1,36.37,1,17.08,3.54
654,2020-04-10 13:00:00,1,36.37,1,21.3,3.54
660,2020-04-10 14:00:00,1,36.37,1,14.76,3.54
666,2020-04-10 15:00:00,1,36.37,1,13.4,3.54
672,2020-04-10 16:00:00,1,36.37,1,16.82,3.54
678,2020-04-10 17:00:00,1,36.37,1,20.87,3.54
684,2020-04-10 18:00:00,1,36.37,1,15.44,3.54
690,2020-04-10 19:00:00,1,36.37,1,18.2,3.54
696,2020-04-10 20:00:00,1,36.37,1,12.44,3.54
702,2020-04-10 21:00:00,1,36.37,1,11.89,3.54
708,2020-04-10 22:00:00,1,36.37,1,13.84,3.54
714,2020-04-10 23:00:00,1,36.37,1,13.92,3.54
