,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
318,2020-04-08 05:00:00,2,27.39,1,11.75,1.86
324,2020-04-08 06:00:00,2,25.65,1,14.7,1.77
332,2020-04-08 07:00:00,2,35.98,4,16.78,1.75
336,2020-04-08 08:00:00,2,37.15,6,16.44,1.86
342,2020-04-08 09:00:00,2,37.57,6,13.18,2.12
350,2020-04-08 10:00:00,2,32.5,1,15.55,2.49
353,2020-04-08 11:00:00,2,34.67,1,14.02,2.92
359,2020-04-08 12:00:00,2,38.21,1,14.31,3.31
365,2020-04-08 13:00:00,2,36.39,1,16.98,3.6
371,2020-04-08 14:00:00,2,31.66,1,18.75,3.76
377,2020-04-08 15:00:00,2,43.62,1,15.26,3.82
383,2020-04-08 16:00:00,2,43.59,1,13.55,3.82
389,2020-04-08 17:00:00,2,35.48,1,17.9,3.75
395,2020-04-08 18:00:00,2,34.4,1,21.06,3.59
401,2020-04-08 19:00:00,2,37.22,1,15.08,3.3
407,2020-04-08 20:00:00,2,39.91,1,12.08,2.92
418,2020-04-08 21:00:00,2,39.04,1,13.8,2.54
419,2020-04-08 22:00:00,2,32.88,1,15.97,2.25
425,2020-04-08 23:00:00,2,47.16,1,11.16,2.11
431,2020-04-09 00:00:00,2,36.2,1,16.59,2.07
437,2020-04-09 01:00:00,2,43.49,1,17.57,2.07
443,2020-04-09 02:00:00,2,41.42,1,15.18,2.07
449,2020-04-09 03:00:00,2,46.07,1,17.6,2.08
455,2020-04-09 04:00:00,2,41.18,1,15.02,2.07
461,2020-04-09 05:00:00,2,36.23,1,15.8,2.04
467,2020-04-09 06:00:00,2,45.17,1,14.91,1.98
473,2020-04-09 07:00:00,2,38.1,1,15.54,1.87
479,2020-04-09 08:00:00,2,46.2,1,17.22,1.74
487,2020-04-09 20:00:00,2,41.7,1,8.76,1.63
492,2020-04-09 21:00:00,2,45.41,1,19.61,1.62
496,2020-04-09 22:00:00,2,36.75,1,12.05,1.7
502,2020-04-09 23:00:00,2,50.36,1,15.99,1.84
508,2020-04-10 00:00:00,2,67.65,1,16.03,1.96
514,2020-04-10 01:00:00,2,41.46,1,18.79,2.03
520,2020-04-10 02:00:00,2,42.17,1,10.62,2.07
526,2020-04-10 03:00:00,2,45.86,1,19.22,2.08
532,2020-04-10 04:00:00,2,52.53,1,18.46,2.1
538,2020-04-10 05:00:00,2,37.85,1,14.59,2.13
544,2020-04-10 06:00:00,2,48.32,1,21.52,2.18
555,2020-04-10 07:00:00,2,44.38,1,14.55,2.23
556,2020-04-10 08:00:00,2,58.12,1,17.17,2.26
559,2020-04-10 19:00:00,2,52.67,1,13.49,2.25
561,2020-04-10 20:00:00,2,50.09,1,12.44,2.21
567,2020-04-10 21:00:00,2,48.07,1,11.89,2.16
573,2020-04-10 22:00:00,2,50.12,1,13.84,2.12
579,2020-04-10 23:00:00,2,62.04,1,13.92,2.1
