,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
414,2020-04-10 02:00:00,12,28.89,9,25.57,1.75
418,2020-04-10 03:00:00,12,36.95,9,19.01,1.71
421,2020-04-10 04:00:00,12,26.76,9,24.13,1.61
423,2020-04-10 05:00:00,12,34.61,9,27.14,1.44
429,2020-04-10 06:00:00,12,27.32,9,20.88,1.22
433,2020-04-10 07:00:00,12,29.52,12,23.63,1.01
436,2020-04-10 18:00:00,12,45.92,12,33.12,0.88
438,2020-04-10 19:00:00,12,34.93,12,31.39,0.87
442,2020-04-10 20:00:00,12,24.92,9,20.71,0.96
446,2020-04-10 21:00:00,12,33.59,9,28.75,1.12
449,2020-04-10 22:00:00,12,39.88,9,27.44,1.28
454,2020-04-10 23:00:00,12,46.75,9,25.69,1.39
