,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
245,2020-04-07 22:00:00,8,11.0,12,13.3,1.42
251,2020-04-07 23:00:00,8,6.0,12,14.09,1.49
256,2020-04-08 00:00:00,8,10.0,12,11.41,1.52
261,2020-04-08 01:00:00,8,12.0,12,13.66,1.53
265,2020-04-08 02:00:00,8,9.0,12,13.41,1.54
271,2020-04-08 03:00:00,8,12.0,12,14.35,1.54
276,2020-04-08 04:00:00,8,7.0,12,14.45,1.56
282,2020-04-08 05:00:00,8,13.0,12,14.3,1.6
286,2020-04-08 06:00:00,8,9.0,12,13.22,1.72
291,2020-04-08 07:00:00,8,9.0,12,15.4,1.94
297,2020-04-08 08:00:00,8,13.0,9,13.5,2.27
303,2020-04-08 09:00:00,8,12.12,9,12.46,2.65
307,2020-04-08 10:00:00,8,7.76,9,13.46,2.98
311,2020-04-08 11:00:00,8,10.27,9,16.65,3.19
314,2020-04-08 12:00:00,8,6.36,9,13.98,3.27
319,2020-04-08 13:00:00,8,8.91,9,17.06,3.2
323,2020-04-08 14:00:00,8,7.1,9,11.86,2.99
329,2020-04-08 15:00:00,8,9.74,9,17.09,2.67
333,2020-04-08 16:00:00,8,7.81,9,15.74,2.3
335,2020-04-08 17:00:00,8,5.7,12,28.08,1.97
337,2020-04-08 18:00:00,8,17.13,12,25.74,1.75
341,2020-04-08 19:00:00,8,9.39,12,25.14,1.63
346,2020-04-08 20:00:00,8,4.62,12,27.03,1.58
352,2020-04-08 21:00:00,8,11.27,12,26.83,1.56
355,2020-04-08 22:00:00,8,10.02,12,14.3,1.56
358,2020-04-08 23:00:00,8,10.71,12,16.64,1.56
360,2020-04-09 00:00:00,8,13.75,12,12.26,1.55
363,2020-04-09 01:00:00,8,0.64,12,13.35,1.54
366,2020-04-09 02:00:00,8,8.91,12,19.49,1.51
367,2020-04-09 03:00:00,8,12.36,12,11.24,1.43
370,2020-04-09 04:00:00,8,12.74,12,14.45,1.3
375,2020-04-09 05:00:00,8,5.98,12,18.37,1.14
382,2020-04-09 06:00:00,8,18.02,12,19.8,1.01
385,2020-04-09 20:00:00,8,19.3,12,14.02,0.98
386,2020-04-09 21:00:00,8,29.15,12,22.47,1.07
390,2020-04-09 22:00:00,8,29.62,12,18.74,1.22
392,2020-04-09 23:00:00,8,21.58,12,28.03,1.36
394,2020-04-10 00:00:00,8,26.96,12,22.04,1.46
398,2020-04-10 01:00:00,8,28.52,12,22.91,1.5
401,2020-04-10 02:00:00,8,18.79,12,30.45,1.49
404,2020-04-10 03:00:00,8,30.84,12,20.9,1.43
409,2020-04-10 04:00:00,8,20.78,12,23.91,1.34
414,2020-04-10 05:00:00,8,25.08,12,17.18,1.21
418,2020-04-10 06:00:00,8,32.04,12,17.2,1.1
420,2020-04-10 20:00:00,8,15.28,12,23.56,1.04
421,2020-04-10 21:00:00,8,40.27,12,14.64,1.03
426,2020-04-10 22:00:00,8,29.76,9,16.2,1.06
431,2020-04-10 23:00:00,8,20.28,9,17.43,1.09
