,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
271,2020-04-08 04:00:00,11,10.0,9,14.04,3.8
276,2020-04-08 05:00:00,11,8.0,9,13.91,3.6
284,2020-04-08 06:00:00,11,16.0,4,17.11,3.37
288,2020-04-08 07:00:00,11,6.0,4,16.9,3.17
294,2020-04-08 08:00:00,11,13.0,4,15.59,3.04
299,2020-04-08 09:00:00,11,13.02,4,15.79,2.97
304,2020-04-08 10:00:00,11,6.17,4,12.08,2.94
307,2020-04-08 11:00:00,11,12.42,4,12.5,2.94
312,2020-04-08 12:00:00,11,13.42,4,14.34,2.95
316,2020-04-08 13:00:00,11,12.4,4,12.45,2.98
322,2020-04-08 14:00:00,11,9.58,4,16.16,3.05
328,2020-04-08 15:00:00,11,7.25,4,11.36,3.19
334,2020-04-08 16:00:00,11,16.39,4,13.74,3.39
339,2020-04-08 17:00:00,11,5.46,9,14.71,3.62
342,2020-04-08 18:00:00,11,11.12,9,10.02,3.82
346,2020-04-08 19:00:00,11,8.41,9,9.61,3.96
349,2020-04-08 20:00:00,11,10.06,9,15.49,4.03
353,2020-04-08 21:00:00,11,11.51,9,10.95,4.06
356,2020-04-08 22:00:00,11,13.23,9,14.35,4.07
361,2020-04-08 23:00:00,11,13.54,9,12.28,4.07
363,2020-04-09 00:00:00,11,10.98,9,13.78,4.07
365,2020-04-09 01:00:00,11,14.96,9,20.09,4.07
370,2020-04-09 02:00:00,11,6.67,9,12.3,4.04
373,2020-04-09 03:00:00,11,10.85,9,13.01,3.96
376,2020-04-09 04:00:00,11,7.19,9,16.18,3.76
378,2020-04-09 05:00:00,11,10.59,9,14.68,3.41
383,2020-04-09 06:00:00,11,13.68,9,10.72,2.91
389,2020-04-09 07:00:00,11,10.14,9,15.14,2.37
392,2020-04-09 08:00:00,11,11.16,12,13.88,1.97
394,2020-04-09 20:00:00,11,13.27,12,14.02,1.82
395,2020-04-09 21:00:00,11,36.67,12,22.47,1.96
398,2020-04-09 22:00:00,11,23.54,9,22.36,2.36
400,2020-04-09 23:00:00,11,30.44,9,21.83,2.89
403,2020-04-10 00:00:00,11,37.82,9,21.14,3.39
408,2020-04-10 01:00:00,11,32.64,9,28.83,3.74
414,2020-04-10 02:00:00,11,23.57,9,25.57,3.9
420,2020-04-10 03:00:00,11,31.28,9,19.01,3.91
426,2020-04-10 04:00:00,11,22.52,9,19.02,3.74
427,2020-04-10 05:00:00,11,23.62,9,19.26,3.37
436,2020-04-10 06:00:00,11,20.56,9,22.64,2.83
440,2020-04-10 07:00:00,11,19.79,9,31.51,2.19
445,2020-04-10 08:00:00,11,31.7,12,27.36,1.63
446,2020-04-10 09:00:00,11,15.38,12,23.25,1.27
449,2020-04-10 20:00:00,11,13.55,12,24.5,1.17
455,2020-04-10 21:00:00,11,21.42,9,23.71,1.24
456,2020-04-10 22:00:00,11,21.27,9,27.44,1.38
462,2020-04-10 23:00:00,11,11.76,4,16.69,1.48
