,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
228,2020-04-07 15:00:00,44,41.0,1,13.13,2.41
233,2020-04-07 16:00:00,44,39.0,1,14.75,2.53
239,2020-04-07 17:00:00,44,44.0,4,14.75,2.62
245,2020-04-07 18:00:00,44,43.0,4,15.65,2.67
251,2020-04-07 19:00:00,44,39.0,4,16.75,2.7
257,2020-04-07 20:00:00,44,39.0,4,13.44,2.71
263,2020-04-07 21:00:00,44,42.0,4,13.15,2.71
269,2020-04-07 22:00:00,44,39.0,4,11.35,2.71
275,2020-04-07 23:00:00,44,35.0,4,12.35,2.71
281,2020-04-08 00:00:00,44,34.0,4,15.14,2.71
287,2020-04-08 01:00:00,44,41.0,4,13.95,2.68
293,2020-04-08 02:00:00,44,45.0,4,14.82,2.61
299,2020-04-08 03:00:00,44,43.0,4,15.29,2.45
305,2020-04-08 04:00:00,44,40.0,4,15.81,2.14
311,2020-04-08 05:00:00,44,46.0,4,15.56,1.69
321,2020-04-08 06:00:00,44,46.0,13,15.62,1.18
323,2020-04-08 07:00:00,44,41.0,13,13.97,0.76
329,2020-04-08 08:00:00,44,44.0,13,13.78,0.52
333,2020-04-08 09:00:00,44,42.67,13,13.6,0.52
334,2020-04-08 10:00:00,44,41.71,13,11.59,0.76
340,2020-04-08 11:00:00,44,34.68,13,15.99,1.17
342,2020-04-08 12:00:00,44,42.24,12,14.91,1.62
346,2020-04-08 13:00:00,44,76.05,13,18.74,2.0
349,2020-04-08 14:00:00,44,62.46,14,14.18,2.25
353,2020-04-08 15:00:00,44,59.13,14,16.21,2.39
357,2020-04-08 16:00:00,44,59.1,14,14.84,2.49
363,2020-04-08 17:00:00,44,40.57,4,15.79,2.56
368,2020-04-08 18:00:00,44,33.29,4,16.65,2.63
374,2020-04-08 19:00:00,44,39.96,4,12.3,2.67
380,2020-04-08 20:00:00,44,40.19,4,13.88,2.69
385,2020-04-08 21:00:00,44,33.96,4,13.3,2.7
391,2020-04-08 22:00:00,44,39.98,4,15.87,2.7
397,2020-04-08 23:00:00,44,39.75,4,17.79,2.71
403,2020-04-09 00:00:00,44,38.88,4,17.95,2.7
409,2020-04-09 01:00:00,44,44.4,4,16.99,2.69
415,2020-04-09 02:00:00,44,40.76,4,14.83,2.66
421,2020-04-09 03:00:00,44,41.69,4,16.61,2.58
427,2020-04-09 04:00:00,44,46.47,4,13.0,2.44
433,2020-04-09 05:00:00,44,42.04,4,13.35,2.25
441,2020-04-09 06:00:00,44,49.9,4,13.62,2.03
445,2020-04-09 07:00:00,44,41.79,6,18.46,1.85
451,2020-04-09 08:00:00,44,39.14,6,15.8,1.74
457,2020-04-09 09:00:00,44,38.32,6,15.04,1.69
463,2020-04-09 10:00:00,44,43.01,6,9.01,1.68
469,2020-04-09 11:00:00,44,33.92,6,12.73,1.69
475,2020-04-09 12:00:00,44,39.56,6,14.93,1.75
481,2020-04-09 13:00:00,44,39.7,6,12.74,1.89
488,2020-04-09 14:00:00,44,35.41,6,21.68,2.16
493,2020-04-09 15:00:00,44,34.72,6,16.35,2.62
500,2020-04-09 16:00:00,44,42.6,6,19.69,3.26
503,2020-04-09 17:00:00,44,47.24,6,20.7,3.97
509,2020-04-09 18:00:00,44,42.55,6,11.64,4.55
513,2020-04-09 19:00:00,44,35.21,6,17.76,4.82
519,2020-04-09 20:00:00,44,35.62,6,11.98,4.74
523,2020-04-09 21:00:00,44,30.91,6,17.29,4.35
533,2020-04-09 22:00:00,44,39.45,4,19.47,3.83
534,2020-04-09 23:00:00,44,38.86,4,19.0,3.35
539,2020-04-10 00:00:00,44,42.34,4,17.11,3.01
545,2020-04-10 01:00:00,44,46.67,4,10.46,2.82
551,2020-04-10 02:00:00,44,39.55,4,12.52,2.72
556,2020-04-10 03:00:00,44,55.41,4,17.72,2.66
562,2020-04-10 04:00:00,44,34.11,4,14.04,2.61
568,2020-04-10 05:00:00,44,46.04,4,12.91,2.58
576,2020-04-10 06:00:00,44,40.22,4,15.61,2.58
580,2020-04-10 07:00:00,44,37.64,1,17.7,2.59
586,2020-04-10 08:00:00,44,48.22,1,17.17,2.58
593,2020-04-10 09:00:00,44,39.85,6,18.94,2.56
597,2020-04-10 10:00:00,44,51.71,14,16.69,2.57
604,2020-04-10 11:00:00,44,49.54,14,14.19,2.66
607,2020-04-10 12:00:00,44,48.73,13,14.55,2.83
612,2020-04-10 13:00:00,44,49.47,13,22.7,3.0
618,2020-04-10 14:00:00,44,50.83,13,14.24,3.09
624,2020-04-10 15:00:00,44,50.5,13,12.58,3.06
627,2020-04-10 16:00:00,44,39.68,13,12.32,2.93
633,2020-04-10 17:00:00,44,47.95,4,13.34,2.74
639,2020-04-10 18:00:00,44,55.24,4,16.81,2.57
645,2020-04-10 19:00:00,44,39.59,4,14.54,2.45
651,2020-04-10 20:00:00,44,41.86,4,25.31,2.4
657,2020-04-10 21:00:00,44,27.19,4,24.61,2.4
667,2020-04-10 22:00:00,44,40.17,4,14.87,2.42
669,2020-04-10 23:00:00,44,43.81,4,9.47,2.44
