,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
359,2020-04-09 02:00:00,10,9.87,13,13.16,1.51
362,2020-04-09 03:00:00,10,14.5,13,11.72,1.49
365,2020-04-09 04:00:00,10,12.52,13,14.52,1.42
371,2020-04-09 05:00:00,10,8.34,13,12.52,1.33
381,2020-04-09 06:00:00,10,14.46,12,19.8,1.27
384,2020-04-09 20:00:00,10,32.49,12,22.81,1.32
386,2020-04-09 21:00:00,10,24.73,9,15.26,1.46
387,2020-04-09 22:00:00,10,25.24,9,24.51,1.63
393,2020-04-09 23:00:00,10,26.12,9,28.88,1.75
394,2020-04-10 00:00:00,10,9.41,4,17.11,1.78
400,2020-04-10 01:00:00,10,3.68,4,10.46,1.75
406,2020-04-10 02:00:00,10,17.62,4,12.52,1.68
412,2020-04-10 03:00:00,10,14.86,4,17.72,1.59
418,2020-04-10 04:00:00,10,5.49,4,14.04,1.44
424,2020-04-10 05:00:00,10,12.25,4,12.91,1.23
433,2020-04-10 06:00:00,10,29.21,9,22.64,1.0
434,2020-04-10 07:00:00,10,24.66,9,23.02,0.82
441,2020-04-10 08:00:00,10,23.07,12,33.4,0.77
443,2020-04-10 20:00:00,10,5.32,12,16.86,0.86
449,2020-04-10 21:00:00,10,9.19,9,23.71,1.05
450,2020-04-10 22:00:00,10,27.94,9,27.44,1.23
456,2020-04-10 23:00:00,10,20.69,9,24.54,1.35
