,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
233,2020-04-07 15:00:00,23,10.0,4,15.36,3.94
241,2020-04-07 16:00:00,23,15.0,9,17.68,4.48
244,2020-04-07 17:00:00,23,14.0,14,15.58,5.64
250,2020-04-07 18:00:00,23,14.0,11,14.67,7.09
256,2020-04-07 19:00:00,23,14.0,11,12.34,8.41
262,2020-04-07 20:00:00,23,13.0,11,18.47,9.33
268,2020-04-07 21:00:00,23,12.0,11,14.88,9.83
274,2020-04-07 22:00:00,23,13.0,11,13.51,10.04
280,2020-04-07 23:00:00,23,11.0,11,11.83,10.11
286,2020-04-08 00:00:00,23,15.0,11,15.28,10.12
292,2020-04-08 01:00:00,23,11.0,11,13.5,10.13
298,2020-04-08 02:00:00,23,14.0,11,17.74,10.13
304,2020-04-08 03:00:00,23,14.0,11,13.15,10.13
310,2020-04-08 04:00:00,23,14.0,11,16.08,10.13
316,2020-04-08 05:00:00,23,13.0,11,13.82,10.13
322,2020-04-08 06:00:00,23,11.0,11,14.38,10.11
328,2020-04-08 07:00:00,23,13.0,11,15.28,10.07
334,2020-04-08 08:00:00,23,15.0,11,15.06,9.93
340,2020-04-08 09:00:00,23,15.0,11,16.6,9.57
346,2020-04-08 10:00:00,23,15.0,11,12.36,8.84
352,2020-04-08 11:00:00,23,15.0,11,14.44,7.67
363,2020-04-08 12:00:00,23,15.0,11,15.73,6.18
366,2020-04-08 13:00:00,23,15.0,11,16.53,4.71
371,2020-04-08 14:00:00,23,15.0,4,14.95,3.65
376,2020-04-08 15:00:00,23,15.0,4,11.36,3.23
387,2020-04-08 16:00:00,23,15.0,9,11.7,3.56
392,2020-04-08 17:00:00,23,15.0,14,14.23,4.57
394,2020-04-08 18:00:00,23,15.0,14,15.74,6.02
400,2020-04-08 19:00:00,23,15.0,11,18.43,7.54
406,2020-04-08 20:00:00,23,15.0,11,15.91,8.76
412,2020-04-08 21:00:00,23,15.0,11,16.59,9.54
418,2020-04-08 22:00:00,23,15.0,11,18.35,9.92
424,2020-04-08 23:00:00,23,15.0,11,20.35,10.07
430,2020-04-09 00:00:00,23,15.0,11,22.12,10.12
436,2020-04-09 01:00:00,23,15.0,11,18.99,10.13
442,2020-04-09 02:00:00,23,15.0,11,24.06,10.13
448,2020-04-09 03:00:00,23,15.0,11,16.53,10.13
454,2020-04-09 04:00:00,23,15.0,11,19.4,10.13
460,2020-04-09 05:00:00,23,15.0,11,24.62,10.13
466,2020-04-09 06:00:00,23,15.0,11,17.65,10.13
472,2020-04-09 07:00:00,23,15.0,11,12.98,10.13
478,2020-04-09 08:00:00,23,15.0,11,19.82,10.13
484,2020-04-09 09:00:00,23,15.0,11,19.49,10.13
490,2020-04-09 10:00:00,23,15.0,11,13.97,10.13
496,2020-04-09 11:00:00,23,15.0,11,13.66,10.13
502,2020-04-09 12:00:00,23,15.0,11,16.77,10.13
508,2020-04-09 13:00:00,23,15.0,11,20.25,10.13
514,2020-04-09 14:00:00,23,15.0,11,13.23,10.13
520,2020-04-09 15:00:00,23,15.0,11,15.98,10.13
526,2020-04-09 16:00:00,23,15.0,11,12.07,10.13
532,2020-04-09 17:00:00,23,15.0,11,17.84,10.13
538,2020-04-09 18:00:00,23,15.0,11,21.61,10.13
544,2020-04-09 19:00:00,23,15.0,11,13.87,10.13
550,2020-04-09 20:00:00,23,15.0,11,15.64,10.13
556,2020-04-09 21:00:00,23,15.0,11,18.98,10.13
562,2020-04-09 22:00:00,23,15.0,11,15.94,10.13
568,2020-04-09 23:00:00,23,15.0,11,16.52,10.13
574,2020-04-10 00:00:00,23,15.0,11,20.31,10.13
580,2020-04-10 01:00:00,23,15.0,11,16.85,10.13
586,2020-04-10 02:00:00,23,15.0,11,20.99,10.13
592,2020-04-10 03:00:00,23,15.0,11,25.88,10.13
598,2020-04-10 04:00:00,23,15.0,11,13.89,10.13
604,2020-04-10 05:00:00,23,15.0,11,15.74,10.13
610,2020-04-10 06:00:00,23,15.0,11,10.58,10.13
616,2020-04-10 07:00:00,23,15.0,11,13.04,10.13
622,2020-04-10 08:00:00,23,15.0,11,17.37,10.13
628,2020-04-10 09:00:00,23,15.0,11,17.09,10.13
634,2020-04-10 10:00:00,23,15.0,11,11.56,10.13
640,2020-04-10 11:00:00,23,15.0,11,12.27,10.13
646,2020-04-10 12:00:00,23,15.0,11,17.23,10.13
