,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
387,2020-04-09 01:00:00,21,30.56,11,21.91,8.96
392,2020-04-09 02:00:00,21,32.48,11,22.85,8.97
396,2020-04-09 03:00:00,21,38.87,11,16.53,9.01
398,2020-04-09 04:00:00,21,28.57,11,19.4,9.12
404,2020-04-09 05:00:00,21,29.24,11,24.62,9.3
410,2020-04-09 06:00:00,21,29.49,11,17.65,9.57
415,2020-04-09 07:00:00,21,33.7,14,12.81,9.86
416,2020-04-09 19:00:00,21,1401.62,14,8.78,10.1
417,2020-04-09 20:00:00,21,1475.62,14,16.73,10.26
420,2020-04-09 21:00:00,21,1521.08,14,10.98,10.34
422,2020-04-09 22:00:00,21,1526.99,14,17.06,10.37
424,2020-04-09 23:00:00,21,1525.26,14,15.09,10.37
426,2020-04-10 00:00:00,21,1511.42,14,25.71,10.38
429,2020-04-10 01:00:00,21,1521.11,14,17.23,10.38
433,2020-04-10 02:00:00,21,1522.35,14,13.76,10.38
437,2020-04-10 03:00:00,21,1526.45,14,18.82,10.38
441,2020-04-10 04:00:00,21,1521.11,14,14.21,10.38
444,2020-04-10 05:00:00,21,1518.63,14,12.37,10.38
447,2020-04-10 06:00:00,21,1457.26,14,11.53,10.38
451,2020-04-10 07:00:00,21,980.54,14,9.05,10.38
453,2020-04-10 08:00:00,21,191.74,14,14.24,10.38
