,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
192,2020-04-07 08:00:00,30,18.0,14,14.18,7.93
198,2020-04-07 09:00:00,30,16.0,14,15.11,7.86
204,2020-04-07 10:00:00,30,13.0,14,13.66,7.78
210,2020-04-07 11:00:00,30,16.0,14,14.79,7.72
219,2020-04-07 12:00:00,30,15.0,14,14.94,7.78
222,2020-04-07 13:00:00,30,14.0,14,12.91,7.98
228,2020-04-07 14:00:00,30,18.0,14,10.83,8.23
234,2020-04-07 15:00:00,30,18.0,14,16.21,8.39
245,2020-04-07 16:00:00,30,17.0,14,14.73,8.38
246,2020-04-07 17:00:00,30,15.0,14,15.58,8.27
252,2020-04-07 18:00:00,30,18.0,14,12.24,8.13
258,2020-04-07 19:00:00,30,16.0,14,19.1,8.04
264,2020-04-07 20:00:00,30,14.0,14,13.78,7.99
270,2020-04-07 21:00:00,30,15.0,14,11.85,7.98
276,2020-04-07 22:00:00,30,18.0,14,13.12,7.97
282,2020-04-07 23:00:00,30,16.0,14,13.0,7.97
288,2020-04-08 00:00:00,30,18.0,14,18.05,7.97
294,2020-04-08 01:00:00,30,14.0,14,12.16,7.97
300,2020-04-08 02:00:00,30,15.0,14,10.66,7.97
306,2020-04-08 03:00:00,30,17.0,14,15.96,7.97
312,2020-04-08 04:00:00,30,14.0,14,12.26,7.97
318,2020-04-08 05:00:00,30,17.0,14,17.11,7.97
324,2020-04-08 06:00:00,30,19.0,14,12.85,7.97
330,2020-04-08 07:00:00,30,17.0,14,18.3,7.98
336,2020-04-08 08:00:00,30,11.0,14,16.13,7.99
340,2020-04-08 09:00:00,30,13.93,14,15.23,8.03
342,2020-04-08 10:00:00,30,12.37,14,14.16,8.12
344,2020-04-08 11:00:00,30,14.38,14,13.39,8.29
348,2020-04-08 12:00:00,30,16.25,14,14.54,8.52
350,2020-04-08 13:00:00,30,17.02,11,15.49,8.73
355,2020-04-08 14:00:00,30,18.44,11,15.96,8.83
360,2020-04-08 15:00:00,30,15.15,14,16.21,8.75
367,2020-04-08 16:00:00,30,15.51,14,15.62,8.55
369,2020-04-08 17:00:00,30,13.74,14,16.06,8.31
372,2020-04-08 18:00:00,30,11.35,14,14.53,8.13
375,2020-04-08 19:00:00,30,17.61,14,11.92,8.03
378,2020-04-08 20:00:00,30,16.11,14,15.08,7.99
380,2020-04-08 21:00:00,30,15.95,14,11.91,7.97
385,2020-04-08 22:00:00,30,16.15,14,17.02,7.97
389,2020-04-08 23:00:00,30,14.23,14,13.83,7.97
393,2020-04-09 01:00:00,30,16.47,14,16.24,7.97
397,2020-04-09 02:00:00,30,19.06,14,13.16,7.97
399,2020-04-09 03:00:00,30,16.21,14,14.76,7.98
402,2020-04-09 04:00:00,30,7.95,14,13.37,8.0
407,2020-04-09 05:00:00,30,15.79,14,14.36,8.03
412,2020-04-09 06:00:00,30,17.38,14,16.78,8.06
416,2020-04-09 18:00:00,30,20.71,14,14.86,8.07
417,2020-04-09 19:00:00,30,24.02,14,14.2,8.07
422,2020-04-09 20:00:00,30,18.65,14,19.52,8.04
426,2020-04-09 21:00:00,30,19.82,14,10.5,8.02
429,2020-04-09 22:00:00,30,15.94,14,17.06,8.01
435,2020-04-09 23:00:00,30,21.35,14,15.09,8.0
438,2020-04-10 00:00:00,30,21.69,14,21.25,7.99
443,2020-04-10 01:00:00,30,17.85,14,17.23,7.99
447,2020-04-10 02:00:00,30,14.78,14,13.76,8.0
452,2020-04-10 03:00:00,30,15.34,14,18.82,8.0
455,2020-04-10 04:00:00,30,16.85,14,16.86,8.03
458,2020-04-10 05:00:00,30,18.38,14,16.16,8.12
461,2020-04-10 06:00:00,30,21.08,14,15.3,8.31
466,2020-04-10 07:00:00,30,22.8,14,1.9,8.63
470,2020-04-10 08:00:00,30,12.98,14,14.24,9.01
475,2020-04-10 09:00:00,30,14.79,14,20.76,9.28
