,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
356,2020-04-08 18:00:00,47,37.0,9,15.41,2.27
362,2020-04-08 19:00:00,47,37.0,9,13.26,2.3
368,2020-04-08 20:00:00,47,37.0,9,15.49,2.35
374,2020-04-08 21:00:00,47,37.0,9,15.09,2.38
380,2020-04-08 22:00:00,47,37.0,9,14.35,2.39
386,2020-04-08 23:00:00,47,37.0,9,13.41,2.4
392,2020-04-09 00:00:00,47,37.0,9,14.71,2.4
398,2020-04-09 01:00:00,47,37.0,9,7.9,2.4
404,2020-04-09 02:00:00,47,37.0,9,11.48,2.4
410,2020-04-09 03:00:00,47,37.0,9,12.85,2.4
416,2020-04-09 04:00:00,47,37.0,9,16.18,2.4
422,2020-04-09 05:00:00,47,37.0,9,14.68,2.4
428,2020-04-09 06:00:00,47,37.0,9,10.72,2.4
434,2020-04-09 07:00:00,47,37.0,9,18.49,2.4
440,2020-04-09 08:00:00,47,37.0,9,10.89,2.4
446,2020-04-09 09:00:00,47,37.0,9,15.24,2.4
452,2020-04-09 10:00:00,47,37.0,9,13.48,2.4
458,2020-04-09 11:00:00,47,37.0,9,15.64,2.4
464,2020-04-09 12:00:00,47,37.0,9,15.45,2.4
470,2020-04-09 13:00:00,47,37.0,9,13.18,2.4
476,2020-04-09 14:00:00,47,37.0,9,14.13,2.4
482,2020-04-09 15:00:00,47,37.0,9,19.37,2.4
488,2020-04-09 16:00:00,47,37.0,9,22.99,2.4
494,2020-04-09 17:00:00,47,37.0,9,24.14,2.4
500,2020-04-09 18:00:00,47,37.0,9,27.78,2.4
506,2020-04-09 19:00:00,47,37.0,9,30.35,2.4
512,2020-04-09 20:00:00,47,37.0,9,28.83,2.4
518,2020-04-09 21:00:00,47,37.0,9,19.76,2.4
524,2020-04-09 22:00:00,47,37.0,9,24.51,2.4
530,2020-04-09 23:00:00,47,37.0,9,21.83,2.4
536,2020-04-10 00:00:00,47,37.0,9,21.14,2.4
542,2020-04-10 01:00:00,47,37.0,9,28.83,2.4
548,2020-04-10 02:00:00,47,37.0,9,25.57,2.4
554,2020-04-10 03:00:00,47,37.0,9,19.01,2.4
560,2020-04-10 04:00:00,47,37.0,9,18.83,2.4
566,2020-04-10 05:00:00,47,37.0,9,27.14,2.4
572,2020-04-10 06:00:00,47,37.0,9,28.07,2.4
578,2020-04-10 07:00:00,47,37.0,9,23.02,2.4
584,2020-04-10 08:00:00,47,37.0,9,24.87,2.4
590,2020-04-10 09:00:00,47,37.0,9,21.0,2.4
596,2020-04-10 10:00:00,47,37.0,9,25.76,2.4
602,2020-04-10 11:00:00,47,37.0,9,20.37,2.4
608,2020-04-10 12:00:00,47,37.0,9,21.71,2.4
614,2020-04-10 13:00:00,47,37.0,9,21.16,2.4
620,2020-04-10 14:00:00,47,37.0,9,23.58,2.4
626,2020-04-10 15:00:00,47,37.0,9,17.55,2.4
632,2020-04-10 16:00:00,47,37.0,9,23.09,2.4
638,2020-04-10 17:00:00,47,37.0,9,24.75,2.4
644,2020-04-10 18:00:00,47,37.0,9,26.49,2.4
650,2020-04-10 19:00:00,47,37.0,9,24.03,2.4
656,2020-04-10 20:00:00,47,37.0,9,20.71,2.4
662,2020-04-10 21:00:00,47,37.0,9,19.29,2.4
668,2020-04-10 22:00:00,47,37.0,9,27.44,2.4
674,2020-04-10 23:00:00,47,37.0,9,25.69,2.4
