,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
323,2020-04-08 12:00:00,17,31.7,9,13.98,3.29
328,2020-04-08 13:00:00,17,32.24,9,14.45,3.21
333,2020-04-08 14:00:00,17,36.0,9,11.86,3.04
338,2020-04-08 15:00:00,17,23.92,9,10.05,2.81
345,2020-04-08 16:00:00,17,25.36,6,13.26,2.59
348,2020-04-08 17:00:00,17,37.16,6,12.15,2.43
354,2020-04-08 18:00:00,17,26.14,6,19.16,2.35
360,2020-04-08 19:00:00,17,24.54,6,18.26,2.34
365,2020-04-08 20:00:00,17,30.71,6,14.0,2.35
371,2020-04-08 21:00:00,17,32.78,6,11.3,2.35
376,2020-04-08 22:00:00,17,35.59,6,14.18,2.36
382,2020-04-08 23:00:00,17,30.81,6,13.4,2.36
388,2020-04-09 00:00:00,17,36.16,6,10.91,2.36
394,2020-04-09 01:00:00,17,37.65,6,14.58,2.35
400,2020-04-09 02:00:00,17,33.12,6,16.43,2.34
406,2020-04-09 03:00:00,17,31.02,6,15.43,2.31
412,2020-04-09 04:00:00,17,30.85,6,17.79,2.31
418,2020-04-09 05:00:00,17,32.93,6,10.7,2.36
425,2020-04-09 06:00:00,17,35.44,6,14.99,2.51
429,2020-04-09 07:00:00,17,33.18,9,18.49,2.74
435,2020-04-09 08:00:00,17,34.92,9,10.89,2.99
439,2020-04-09 09:00:00,17,35.94,9,16.32,3.19
443,2020-04-09 10:00:00,17,28.37,9,13.48,3.3
448,2020-04-09 11:00:00,17,20.46,9,15.64,3.33
452,2020-04-09 12:00:00,17,37.62,9,15.45,3.3
458,2020-04-09 13:00:00,17,40.38,9,13.18,3.18
464,2020-04-09 14:00:00,17,30.36,9,14.13,2.98
468,2020-04-09 15:00:00,17,34.01,9,19.37,2.72
474,2020-04-09 16:00:00,17,29.44,6,19.69,2.48
478,2020-04-09 17:00:00,17,26.08,6,20.7,2.34
484,2020-04-09 18:00:00,17,31.69,6,11.64,2.29
490,2020-04-09 19:00:00,17,31.89,6,17.76,2.3
495,2020-04-09 20:00:00,17,22.87,6,11.98,2.33
501,2020-04-09 21:00:00,17,23.78,6,17.29,2.35
507,2020-04-09 22:00:00,17,26.97,6,16.08,2.35
513,2020-04-09 23:00:00,17,35.59,6,11.17,2.35
519,2020-04-10 00:00:00,17,42.75,6,13.24,2.34
525,2020-04-10 01:00:00,17,40.94,6,24.46,2.31
531,2020-04-10 02:00:00,17,36.56,6,15.44,2.24
537,2020-04-10 03:00:00,17,31.87,6,15.96,2.15
543,2020-04-10 04:00:00,17,37.68,6,13.38,2.05
550,2020-04-10 05:00:00,17,26.55,4,14.67,2.01
555,2020-04-10 06:00:00,17,27.87,6,16.94,2.05
561,2020-04-10 07:00:00,17,28.63,6,22.38,2.15
567,2020-04-10 08:00:00,17,43.8,6,12.48,2.25
573,2020-04-10 09:00:00,17,30.64,6,17.2,2.32
579,2020-04-10 10:00:00,17,38.37,6,207.57,2.35
585,2020-04-10 11:00:00,17,27.01,6,12.39,2.36
591,2020-04-10 12:00:00,17,23.14,6,18.72,2.36
597,2020-04-10 13:00:00,17,38.27,6,16.7,2.36
603,2020-04-10 14:00:00,17,23.85,6,15.28,2.36
609,2020-04-10 15:00:00,17,50.38,6,15.72,2.36
615,2020-04-10 16:00:00,17,51.98,6,22.76,2.36
621,2020-04-10 17:00:00,17,24.85,6,23.0,2.36
627,2020-04-10 18:00:00,17,40.11,6,13.34,2.36
633,2020-04-10 19:00:00,17,33.39,6,14.01,2.36
639,2020-04-10 20:00:00,17,34.64,6,15.74,2.36
645,2020-04-10 21:00:00,17,44.14,6,24.04,2.36
651,2020-04-10 22:00:00,17,28.81,6,15.9,2.36
657,2020-04-10 23:00:00,17,39.04,6,17.54,2.36
