,Timestamp,Sensor-id,Value,closest_static,closest_value,closest_distance
258,2020-04-07 19:00:00,20,30.9,4,16.75,0.86
264,2020-04-07 20:00:00,20,38.42,4,13.44,0.64
270,2020-04-07 21:00:00,20,20.05,4,13.15,0.56
276,2020-04-07 22:00:00,20,23.94,4,11.35,0.54
282,2020-04-07 23:00:00,20,26.72,4,12.35,0.53
288,2020-04-08 00:00:00,20,23.9,4,15.14,0.53
294,2020-04-08 01:00:00,20,32.2,4,13.95,0.54
300,2020-04-08 02:00:00,20,25.14,4,14.82,0.58
306,2020-04-08 03:00:00,20,48.44,4,15.29,0.69
312,2020-04-08 04:00:00,20,51.61,4,15.81,0.97
318,2020-04-08 05:00:00,20,32.6,4,15.56,1.55
324,2020-04-08 06:00:00,20,52.48,4,13.11,2.45
331,2020-04-08 07:00:00,20,38.51,14,15.39,3.57
336,2020-04-08 08:00:00,20,33.0,11,15.06,4.68
340,2020-04-08 09:00:00,20,43.38,11,16.6,5.54
345,2020-04-08 10:00:00,20,37.22,11,12.36,6.07
349,2020-04-08 11:00:00,20,52.08,11,15.71,6.32
353,2020-04-08 12:00:00,20,34.51,11,12.89,6.38
358,2020-04-08 13:00:00,20,26.19,11,13.74,6.26
361,2020-04-08 14:00:00,20,38.54,11,15.96,5.92
367,2020-04-08 15:00:00,20,48.6,11,20.08,5.26
374,2020-04-08 16:00:00,20,37.96,11,20.05,4.28
380,2020-04-08 17:00:00,20,43.93,6,13.08,3.12
381,2020-04-08 18:00:00,20,29.72,4,16.65,2.05
387,2020-04-08 19:00:00,20,36.21,4,12.3,1.27
393,2020-04-08 20:00:00,20,29.62,4,13.88,0.83
399,2020-04-08 21:00:00,20,37.81,4,13.3,0.63
405,2020-04-08 22:00:00,20,40.21,4,15.87,0.56
411,2020-04-08 23:00:00,20,29.36,4,17.79,0.54
417,2020-04-09 00:00:00,20,36.19,4,17.95,0.53
423,2020-04-09 01:00:00,20,40.82,4,16.99,0.53
429,2020-04-09 02:00:00,20,48.45,4,14.83,0.53
435,2020-04-09 03:00:00,20,57.83,4,16.61,0.53
441,2020-04-09 04:00:00,20,45.62,4,13.0,0.53
447,2020-04-09 05:00:00,20,36.74,4,13.35,0.53
453,2020-04-09 06:00:00,20,41.92,4,12.0,0.53
459,2020-04-09 07:00:00,20,49.12,4,17.65,0.54
465,2020-04-09 08:00:00,20,66.59,4,13.04,0.57
471,2020-04-09 09:00:00,20,34.91,4,14.89,0.66
477,2020-04-09 10:00:00,20,44.41,4,15.24,0.9
483,2020-04-09 11:00:00,20,37.49,4,11.82,1.4
489,2020-04-09 12:00:00,20,37.77,4,17.51,2.24
497,2020-04-09 13:00:00,20,34.55,11,19.3,3.33
501,2020-04-09 14:00:00,20,40.13,11,13.23,4.47
507,2020-04-09 15:00:00,20,190.66,11,12.28,5.4
510,2020-04-09 16:00:00,20,187.23,11,12.07,6.0
512,2020-04-09 17:00:00,20,205.4,11,17.26,6.31
515,2020-04-09 18:00:00,20,205.37,11,16.05,6.43
517,2020-04-09 19:00:00,20,202.94,11,13.87,6.47
520,2020-04-09 20:00:00,20,189.6,11,15.64,6.48
523,2020-04-09 21:00:00,20,192.15,11,13.56,6.48
527,2020-04-09 22:00:00,20,196.32,11,15.94,6.48
532,2020-04-09 23:00:00,20,198.6,11,17.09,6.48
535,2020-04-10 00:00:00,20,187.59,11,20.31,6.48
539,2020-04-10 01:00:00,20,189.45,11,15.79,6.48
542,2020-04-10 02:00:00,20,183.12,11,20.99,6.48
546,2020-04-10 03:00:00,20,187.77,11,16.85,6.48
549,2020-04-10 04:00:00,20,194.84,11,1.33,6.48
551,2020-04-10 05:00:00,20,181.93,11,20.7,6.48
553,2020-04-10 06:00:00,20,205.98,11,10.58,6.48
555,2020-04-10 07:00:00,20,200.33,11,13.04,6.48
559,2020-04-10 08:00:00,20,194.37,11,18.13,6.48
563,2020-04-10 09:00:00,20,189.16,11,17.09,6.48
566,2020-04-10 10:00:00,20,196.61,11,11.56,6.48
570,2020-04-10 11:00:00,20,202.9,11,24.46,6.48
573,2020-04-10 12:00:00,20,197.01,11,17.23,6.48
