id,Sensor-id,Timestamp,Long,Lat,Value,Nbrhood
88,1.0,2020-04-09 16:00:00,-119.966506,0.187913,36.372,Palace Hills
89,1.0,2020-04-09 17:00:00,-119.966506,0.187913,36.372,Palace Hills
90,1.0,2020-04-09 18:00:00,-119.966506,0.187913,36.372,Palace Hills
91,1.0,2020-04-09 19:00:00,-119.966506,0.187913,36.372,Palace Hills
92,1.0,2020-04-09 20:00:00,-119.966506,0.187913,36.372,Palace Hills
93,1.0,2020-04-09 21:00:00,-119.966506,0.187913,36.372,Palace Hills
94,1.0,2020-04-09 22:00:00,-119.966506,0.187913,36.372,Palace Hills
95,1.0,2020-04-09 23:00:00,-119.966506,0.187913,36.372,Palace Hills
96,1.0,2020-04-10 00:00:00,-119.966506,0.187913,36.372,Palace Hills
97,1.0,2020-04-10 01:00:00,-119.966506,0.187913,36.372,Palace Hills
98,1.0,2020-04-10 02:00:00,-119.966506,0.187913,36.372,Palace Hills
99,1.0,2020-04-10 03:00:00,-119.966506,0.187913,36.372,Palace Hills
100,1.0,2020-04-10 04:00:00,-119.966506,0.187913,36.372,Palace Hills
101,1.0,2020-04-10 05:00:00,-119.966506,0.187913,36.372,Palace Hills
102,1.0,2020-04-10 06:00:00,-119.966506,0.187913,36.372,Palace Hills
103,1.0,2020-04-10 07:00:00,-119.966506,0.187913,36.372,Palace Hills
104,1.0,2020-04-10 08:00:00,-119.966506,0.187913,36.372,Palace Hills
105,1.0,2020-04-10 09:00:00,-119.966506,0.187913,36.372,Palace Hills
106,1.0,2020-04-10 10:00:00,-119.966506,0.187913,36.372,Palace Hills
107,1.0,2020-04-10 11:00:00,-119.966506,0.187913,36.372,Palace Hills
108,1.0,2020-04-10 12:00:00,-119.966506,0.187913,36.372,Palace Hills
109,1.0,2020-04-10 13:00:00,-119.966506,0.187913,36.372,Palace Hills
110,1.0,2020-04-10 14:00:00,-119.966506,0.187913,36.372,Palace Hills
111,1.0,2020-04-10 15:00:00,-119.966506,0.187913,36.372,Palace Hills
112,1.0,2020-04-10 16:00:00,-119.966506,0.187913,36.372,Palace Hills
113,1.0,2020-04-10 17:00:00,-119.966506,0.187913,36.372,Palace Hills
114,1.0,2020-04-10 18:00:00,-119.966506,0.187913,36.372,Palace Hills
115,1.0,2020-04-10 19:00:00,-119.966506,0.187913,36.372,Palace Hills
116,1.0,2020-04-10 20:00:00,-119.966506,0.187913,36.372,Palace Hills
117,1.0,2020-04-10 21:00:00,-119.966506,0.187913,36.372,Palace Hills
118,1.0,2020-04-10 22:00:00,-119.966506,0.187913,36.372,Palace Hills
119,1.0,2020-04-10 23:00:00,-119.96650600000001,0.18791300000000002,36.372,Palace Hills
120,2.0,2020-04-06 00:00:00,-119.96723,0.174,21.842491666666664,Palace Hills
121,2.0,2020-04-06 01:00:00,-119.96723,0.174,21.945880555555554,Palace Hills
122,2.0,2020-04-06 02:00:00,-119.96723,0.174,21.913158333333335,Palace Hills
123,2.0,2020-04-06 03:00:00,-119.96723,0.174,22.123491666666666,Palace Hills
124,2.0,2020-04-06 04:00:00,-119.96723,0.174,22.262991666666665,Palace Hills
125,2.0,2020-04-06 05:00:00,-119.96723,0.174,22.641380555555557,Palace Hills
126,2.0,2020-04-06 06:00:00,-119.96723,0.174,23.408658333333335,Palace Hills
127,2.0,2020-04-06 07:00:00,-119.96092996805557,0.17039842083333331,23.16204722222222,Palace Hills
128,2.0,2020-04-06 08:00:00,-119.88963072361112,0.1308647263888889,23.347380555555556,Southton
129,2.0,2020-04-06 09:00:00,-119.88346400000002,0.125398,24.803467118157513,Southton
130,2.0,2020-04-06 10:00:00,-119.88346400000002,0.125398,23.658324999999998,Southton
131,2.0,2020-04-06 11:00:00,-119.88346400000002,0.125398,24.19921388888889,Southton
132,2.0,2020-04-06 12:00:00,-119.88346400000002,0.125398,24.431769444444445,Southton
133,2.0,2020-04-06 13:00:00,-119.88346400000002,0.125398,24.465713888888885,Southton
134,2.0,2020-04-06 14:00:00,-119.88346400000002,0.125398,25.05521388888889,Southton
135,2.0,2020-04-06 15:00:00,-119.88346400000002,0.125398,24.636380555555554,Southton
136,2.0,2020-04-06 16:00:00,-119.88860358938548,0.12547857541899443,25.26342667597765,Southton
137,2.0,2020-04-06 17:00:00,-119.95568516833096,0.15982623537803137,25.362586733238228,Palace Hills
138,2.0,2020-04-06 18:00:00,-119.952187,0.152946,25.903491666666664,Palace Hills
139,2.0,2020-04-06 19:00:00,-119.952187,0.152946,26.240213888888892,Palace Hills
140,2.0,2020-04-06 20:00:00,-119.9617621138889,0.16608957638888888,26.947769444444443,Palace Hills
141,2.0,2020-04-06 21:00:00,-119.96719500000002,0.173888,29.22754722222222,Palace Hills
142,2.0,2020-04-06 22:00:00,-119.96719500000002,0.173888,27.930004814830127,Palace Hills
143,2.0,2020-04-06 23:00:00,-119.96719500000002,0.173888,27.289880555555555,Palace Hills
144,2.0,2020-04-07 00:00:00,-119.96719500000002,0.173888,27.516880555555552,Palace Hills
145,2.0,2020-04-07 01:00:00,-119.96719500000002,0.173888,27.934158333333336,Palace Hills
146,2.0,2020-04-07 02:00:00,-119.96719500000002,0.173888,27.83754722222222,Palace Hills
147,2.0,2020-04-07 03:00:00,-119.96719500000002,0.173888,28.14093611111111,Palace Hills
148,2.0,2020-04-07 04:00:00,-119.96719500000002,0.173888,28.199880555555556,Palace Hills
149,2.0,2020-04-07 05:00:00,-119.96719500000002,0.173888,29.668618512177435,Palace Hills
150,2.0,2020-04-07 06:00:00,-119.96719500000002,0.173888,28.773325000000003,Palace Hills
151,2.0,2020-04-07 07:00:00,-119.93206923472222,0.15551583888888887,29.071158333333333,Northwest
152,2.0,2020-04-07 08:00:00,-119.883466,0.125398,29.64815833333333,Southton
153,2.0,2020-04-07 09:00:00,-119.883466,0.125398,29.715436111111114,Southton
154,2.0,2020-04-07 10:00:00,-119.883466,0.125398,30.30354722222222,Southton
155,2.0,2020-04-07 11:00:00,-119.883466,0.125398,30.09165833333333,Southton
156,2.0,2020-04-07 12:00:00,-119.883466,0.125398,30.16171388888889,Southton
157,2.0,2020-04-07 13:00:00,-119.883466,0.125398,30.962325,Southton
158,2.0,2020-04-07 14:00:00,-119.883466,0.125398,30.82404722222222,Southton
159,2.0,2020-04-07 15:00:00,-119.883466,0.125398,32.317660188924876,Southton
160,2.0,2020-04-07 16:00:00,-119.89093365915494,0.12600121971830988,31.556504154929577,Southton
161,2.0,2020-04-07 17:00:00,-119.9615077440225,0.16752163713080168,32.031622995780594,Palace Hills
162,2.0,2020-04-07 18:00:00,-119.96719399999999,0.173895,32.39176944444444,Palace Hills
163,2.0,2020-04-07 19:00:00,-119.96719399999999,0.173895,32.517380555555555,Palace Hills
164,2.0,2020-04-07 20:00:00,-119.96719399999999,0.173895,32.572158333333334,Palace Hills
165,2.0,2020-04-07 21:00:00,-119.96719399999999,0.173895,32.97693611111111,Palace Hills
166,2.0,2020-04-07 22:00:00,-119.96719399999999,0.173895,33.30115833333333,Palace Hills
167,2.0,2020-04-07 23:00:00,-119.96719399999999,0.173895,34.7336431588008,Palace Hills
168,2.0,2020-04-08 00:00:00,-119.96719399999999,0.173895,33.569047222222224,Palace Hills
169,2.0,2020-04-08 01:00:00,-119.96719399999999,0.173895,34.00854722222222,Palace Hills
170,2.0,2020-04-08 02:00:00,-119.96719399999999,0.173895,34.204991666666665,Palace Hills
171,2.0,2020-04-08 03:00:00,-119.96719399999999,0.173895,34.166713888888886,Palace Hills
172,2.0,2020-04-08 04:00:00,-119.96719399999999,0.173895,33.099269444444445,Palace Hills
173,2.0,2020-04-08 05:00:00,-119.96719399999999,0.173895,33.67071388888889,Palace Hills
174,2.0,2020-04-08 06:00:00,-119.96719399999999,0.173895,35.208825,Palace Hills
175,2.0,2020-04-08 07:00:00,-119.91616115,0.1462737736111111,35.198325000000004,Downtown
176,2.0,2020-04-08 08:00:00,-119.88355800000001,0.125339,35.72303039142659,Southton
177,2.0,2020-04-08 09:00:00,-119.88355799999998,0.125339,35.923778483871324,Southton
178,2.0,2020-04-08 10:00:00,-119.93528997536947,0.13159183087027915,36.505277830130524,Southwest
179,2.0,2020-04-08 11:00:00,-119.96897,0.12353999999999998,37.48075326077841,Palace Hills
180,2.0,2020-04-08 12:00:00,-119.96897,0.12353999999999998,36.969995488069515,Palace Hills
181,2.0,2020-04-08 13:00:00,-119.96897,0.12353999999999998,37.00705891212943,Palace Hills
182,2.0,2020-04-08 14:00:00,-119.96897,0.12353999999999998,37.01921958290351,Palace Hills
183,2.0,2020-04-08 15:00:00,-119.96897,0.12353999999999998,37.914610022032186,Palace Hills
184,2.0,2020-04-08 16:00:00,-119.96897,0.12353999999999998,37.754246305969545,Palace Hills
185,2.0,2020-04-08 17:00:00,-119.96897,0.12353999999999998,37.56759328641719,Palace Hills
186,2.0,2020-04-08 18:00:00,-119.96897,0.12353999999999998,38.216739923155906,Palace Hills
187,2.0,2020-04-08 19:00:00,-119.96897,0.12353999999999998,38.069329698698006,Palace Hills
188,2.0,2020-04-08 20:00:00,-119.96897,0.12353999999999998,39.63736084388861,Palace Hills
189,2.0,2020-04-08 21:00:00,-119.96781643333333,0.12590105555555556,38.9530310908928,Palace Hills
190,2.0,2020-04-08 22:00:00,-119.9665449111111,0.17265314722222222,39.377474205080226,Palace Hills
191,2.0,2020-04-08 23:00:00,-119.967196,0.173902,41.41360075464032,Palace Hills
192,2.0,2020-04-09 00:00:00,-119.967196,0.173902,39.966496229997304,Palace Hills
193,2.0,2020-04-09 01:00:00,-119.967196,0.173902,40.206862191269515,Palace Hills
194,2.0,2020-04-09 02:00:00,-119.967196,0.173902,40.35367423873135,Palace Hills
195,2.0,2020-04-09 03:00:00,-119.967196,0.173902,40.56720474806511,Palace Hills
196,2.0,2020-04-09 04:00:00,-119.967196,0.173902,42.387012339878765,Palace Hills
197,2.0,2020-04-09 05:00:00,-119.967196,0.173902,41.12694845587011,Palace Hills
198,2.0,2020-04-09 06:00:00,-119.967196,0.173902,41.41498143262402,Palace Hills
199,2.0,2020-04-09 07:00:00,-119.967196,0.173902,42.920537384882934,Palace Hills
200,2.0,2020-04-09 08:00:00,-119.96817425416666,0.171502925,41.914613062407774,Palace Hills
201,2.0,2020-04-09 09:00:00,-119.99266001724138,0.15380358620689655,41.66626347104189,
202,,2020-04-09 10:00:00,,,,
203,,2020-04-09 11:00:00,,,,
204,,2020-04-09 12:00:00,,,,
205,,2020-04-09 13:00:00,,,,
206,,2020-04-09 14:00:00,,,,
207,,2020-04-09 15:00:00,,,,
208,,2020-04-09 16:00:00,,,,
209,,2020-04-09 17:00:00,,,,
210,,2020-04-09 18:00:00,,,,
211,,2020-04-09 19:00:00,,,,
212,2.0,2020-04-09 20:00:00,-119.93968388957055,0.15357712423312883,47.74134214289635,Southwest
213,2.0,2020-04-09 21:00:00,-119.94551858749999,0.15432341111111111,49.311183562395925,Southwest
214,2.0,2020-04-09 22:00:00,-119.967092,0.173946,49.02932908848645,Palace Hills
215,2.0,2020-04-09 23:00:00,-119.967092,0.173946,48.08633399821758,Palace Hills
216,2.0,2020-04-10 00:00:00,-119.967092,0.173946,48.52153347791256,Palace Hills
217,2.0,2020-04-10 01:00:00,-119.967092,0.173946,48.88125366273425,Palace Hills
218,2.0,2020-04-10 02:00:00,-119.967092,0.173946,48.884859456755635,Palace Hills
219,2.0,2020-04-10 03:00:00,-119.967092,0.173946,49.44613321267934,Palace Hills
220,2.0,2020-04-10 04:00:00,-119.967092,0.173946,49.13918079829849,Palace Hills
221,2.0,2020-04-10 05:00:00,-119.967092,0.173946,50.14392640483978,Palace Hills
222,2.0,2020-04-10 06:00:00,-119.967092,0.173946,50.530901860612104,Palace Hills
223,2.0,2020-04-10 07:00:00,-119.9672056875,0.1738218513888889,50.71929384680119,Palace Hills
224,2.0,2020-04-10 08:00:00,-119.98076619354838,0.15580427741935485,54.43955479068015,
225,,2020-04-10 09:00:00,,,,
226,,2020-04-10 10:00:00,,,,
227,,2020-04-10 11:00:00,,,,
228,,2020-04-10 12:00:00,,,,
229,,2020-04-10 13:00:00,,,,
230,,2020-04-10 14:00:00,,,,
231,,2020-04-10 15:00:00,,,,
232,,2020-04-10 16:00:00,,,,
233,,2020-04-10 17:00:00,,,,
234,,2020-04-10 18:00:00,,,,
235,2.0,2020-04-10 19:00:00,-119.97151333486238,0.16835079357798166,53.76432111121249,Palace Hills
236,2.0,2020-04-10 20:00:00,-119.96709600000001,0.174064,55.53843998982658,Palace Hills
237,2.0,2020-04-10 21:00:00,-119.96709600000001,0.174064,54.91808086071577,Palace Hills
238,2.0,2020-04-10 22:00:00,-119.96709600000001,0.174064,53.69744343693145,Palace Hills
239,2.0,2020-04-10 23:00:00,-119.96709600000001,0.174064,53.93370995533726,Palace Hills
240,3.0,2020-04-06 00:00:00,-119.90777999999999,0.19256,21.23611111111111,Northwest
241,3.0,2020-04-06 01:00:00,-119.90777999999999,0.19256,22.790347342265118,Northwest
242,3.0,2020-04-06 02:00:00,-119.90777999999999,0.19256,21.308333333333334,Northwest
243,3.0,2020-04-06 03:00:00,-119.90777999999999,0.19256,21.3,Northwest
244,3.0,2020-04-06 04:00:00,-119.90777999999999,0.19256,21.511111111111113,Northwest
245,3.0,2020-04-06 05:00:00,-119.90777999999999,0.19256,21.42361111111111,Northwest
246,3.0,2020-04-06 06:00:00,-119.90690753472222,0.18582662361111113,21.413888888888888,Northwest
247,3.0,2020-04-06 07:00:00,-119.90444,0.173168,21.418055555555554,Northwest
248,3.0,2020-04-06 08:00:00,-119.90444,0.173168,21.851388888888888,Northwest
249,3.0,2020-04-06 09:00:00,-119.90444,0.173168,21.243055555555557,Northwest
250,3.0,2020-04-06 10:00:00,-119.90444,0.173168,20.988888888888887,Northwest
251,3.0,2020-04-06 11:00:00,-119.90444,0.173168,21.68611111111111,Northwest
252,3.0,2020-04-06 12:00:00,-119.90444,0.173168,21.530555555555555,Northwest
253,3.0,2020-04-06 13:00:00,-119.90444,0.173168,21.505555555555556,Northwest
254,3.0,2020-04-06 14:00:00,-119.90444,0.173168,21.3625,Northwest
255,3.0,2020-04-06 15:00:00,-119.90444,0.173168,21.71388888888889,Northwest
256,3.0,2020-04-06 16:00:00,-119.90622973194445,0.18498283055555553,22.515857509424738,Northwest
257,3.0,2020-04-06 17:00:00,-119.907667,0.192592,21.441666666666666,Northwest
258,3.0,2020-04-06 18:00:00,-119.907667,0.192592,21.579166666666666,Northwest
259,3.0,2020-04-06 19:00:00,-119.907667,0.192592,21.843016930680058,Northwest
260,3.0,2020-04-06 20:00:00,-119.907667,0.192592,21.32777777777778,Northwest
261,3.0,2020-04-06 21:00:00,-119.907667,0.192592,21.272222222222222,Northwest
262,3.0,2020-04-06 22:00:00,-119.907667,0.192592,21.23472222222222,Northwest
263,3.0,2020-04-06 23:00:00,-119.907667,0.192592,21.369444444444444,Northwest
264,3.0,2020-04-07 00:00:00,-119.907667,0.192592,21.1875,Northwest
265,3.0,2020-04-07 01:00:00,-119.907667,0.192592,21.386111111111113,Northwest
266,3.0,2020-04-07 02:00:00,-119.907667,0.192592,21.57777777777778,Northwest
267,3.0,2020-04-07 03:00:00,-119.907667,0.192592,21.259722222222223,Northwest
268,3.0,2020-04-07 04:00:00,-119.907667,0.192592,21.719444444444445,Northwest
269,3.0,2020-04-07 05:00:00,-119.907667,0.192592,21.679166666666667,Northwest
270,3.0,2020-04-07 06:00:00,-119.907667,0.192592,21.53472222222222,Northwest
271,3.0,2020-04-07 07:00:00,-119.907667,0.192592,21.73472222222222,Northwest
272,3.0,2020-04-07 08:00:00,-119.907667,0.192592,21.6625,Northwest
273,3.0,2020-04-07 09:00:00,-119.907667,0.192592,21.502777777777776,Northwest
274,3.0,2020-04-07 10:00:00,-119.907667,0.192592,21.616666666666667,Northwest
275,3.0,2020-04-07 11:00:00,-119.907667,0.192592,21.36111111111111,Northwest
276,3.0,2020-04-07 12:00:00,-119.90834737916666,0.1898913513888889,21.430555555555557,Northwest
277,3.0,2020-04-07 13:00:00,-119.92342582777779,0.1607097027777778,21.541666666666668,Northwest
278,3.0,2020-04-07 14:00:00,-119.90444348194445,0.1730493763888889,21.52777777777778,Northwest
279,3.0,2020-04-07 15:00:00,-119.90437199999998,0.173122,22.639503349774095,Northwest
280,3.0,2020-04-07 16:00:00,-119.90627659861111,0.1852450777777778,21.383333333333333,Northwest
281,3.0,2020-04-07 17:00:00,-119.907727,0.192703,22.959820188301663,Northwest
282,3.0,2020-04-07 18:00:00,-119.907727,0.192703,21.051388888888887,Northwest
283,3.0,2020-04-07 19:00:00,-119.907727,0.192703,21.205555555555556,Northwest
284,3.0,2020-04-07 20:00:00,-119.907727,0.192703,21.448611111111113,Northwest
285,3.0,2020-04-07 21:00:00,-119.907727,0.192703,21.155555555555555,Northwest
286,3.0,2020-04-07 22:00:00,-119.907727,0.192703,21.304166666666667,Northwest
287,3.0,2020-04-07 23:00:00,-119.907727,0.192703,21.2,Northwest
288,3.0,2020-04-08 00:00:00,-119.907727,0.192703,21.747222222222224,Northwest
289,3.0,2020-04-08 01:00:00,-119.907727,0.192703,21.505555555555556,Northwest
290,3.0,2020-04-08 02:00:00,-119.907727,0.192703,21.352777777777778,Northwest
291,3.0,2020-04-08 03:00:00,-119.907727,0.192703,22.481182920194453,Northwest
292,3.0,2020-04-08 04:00:00,-119.907727,0.192703,20.98472222222222,Northwest
293,3.0,2020-04-08 05:00:00,-119.907727,0.192703,21.543055555555554,Northwest
294,3.0,2020-04-08 06:00:00,-119.90559607638889,0.1785035375,21.329166666666666,Northwest
295,3.0,2020-04-08 07:00:00,-119.90438800000001,0.173165,21.75,Northwest
296,3.0,2020-04-08 08:00:00,-119.904388,0.173165,21.412345045254966,Northwest
297,3.0,2020-04-08 09:00:00,-119.904388,0.173165,21.443155721392515,Northwest
298,3.0,2020-04-08 10:00:00,-119.904388,0.173165,21.627764274101978,Northwest
299,3.0,2020-04-08 11:00:00,-119.904388,0.173165,22.215469608449226,Northwest
300,3.0,2020-04-08 12:00:00,-119.904388,0.173165,21.096474943814155,Northwest
301,3.0,2020-04-08 13:00:00,-119.90438800000001,0.173165,21.23026747347347,Northwest
302,3.0,2020-04-08 14:00:00,-119.904388,0.173165,23.140202185908052,Northwest
303,3.0,2020-04-08 15:00:00,-119.904388,0.173165,22.988363417110694,Northwest
304,3.0,2020-04-08 16:00:00,-119.9073091105919,0.19162006853582553,29.749114739677925,Northwest
305,3.0,2020-04-08 17:00:00,-119.90764,0.192607,16.351112884764476,Northwest
306,3.0,2020-04-08 18:00:00,-119.90764,0.192607,15.017072533738252,Northwest
307,3.0,2020-04-08 19:00:00,-119.90764,0.192607,16.064679437660168,Northwest
308,3.0,2020-04-08 20:00:00,-119.90763999999999,0.192607,15.474568587208122,Northwest
309,3.0,2020-04-08 21:00:00,-119.90764000000001,0.192607,15.516104076959145,Northwest
310,3.0,2020-04-08 22:00:00,-119.90764,0.192607,15.608252212200933,Northwest
311,3.0,2020-04-08 23:00:00,-119.90763999999999,0.192607,16.61511887668377,Northwest
312,3.0,2020-04-09 00:00:00,-119.90764,0.192607,16.416373413356382,Northwest
313,3.0,2020-04-09 01:00:00,-119.90763999999999,0.192607,15.461558968094925,Northwest
314,3.0,2020-04-09 02:00:00,-119.90763999999999,0.192607,18.03455596562203,Northwest
315,3.0,2020-04-09 03:00:00,-119.90763999999999,0.192607,15.195679210836806,Northwest
316,3.0,2020-04-09 04:00:00,-119.90764,0.192607,15.460715294951772,Northwest
317,3.0,2020-04-09 05:00:00,-119.90763999999999,0.192607,15.25303888260074,Northwest
318,3.0,2020-04-09 06:00:00,-119.90764,0.192607,15.978534588136647,Northwest
319,3.0,2020-04-09 07:00:00,-119.90763999999999,0.192607,15.179439462847276,Northwest
320,3.0,2020-04-09 08:00:00,-119.90763999999999,0.192607,15.340477562076313,Northwest
321,3.0,2020-04-09 09:00:00,-119.90975417083946,0.18317899558173786,14.833946788533744,Northwest
