Sensor-id,Timestamp,Unnamed: 0,Sensor-id,Value,Lat,Long,geometry,index_right,Id,Nbrhood
1,2020-04-06 14:00:00,149653.5,1.0,15.210330555555556,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-06 15:00:00,150373.5,1.0,14.555336111111112,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-06 16:00:00,151093.5,1.0,14.616551388888888,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-06 17:00:00,151813.5,1.0,14.619701388888888,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-06 18:00:00,152533.5,1.0,14.600756944444445,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-06 19:00:00,153253.5,1.0,14.469211111111111,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-06 20:00:00,153973.5,1.0,14.544551388888888,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-06 21:00:00,154693.5,1.0,14.505469444444445,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-06 22:00:00,155413.5,1.0,14.578697222222223,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-06 23:00:00,156133.5,1.0,14.579487499999999,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 00:00:00,156853.5,1.0,14.609572222222223,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 01:00:00,157573.5,1.0,15.758715277777778,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 02:00:00,158293.5,1.0,14.453633333333332,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 03:00:00,159013.5,1.0,14.507718055555557,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 04:00:00,159733.5,1.0,14.631280555555557,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 05:00:00,160453.5,1.0,14.54176388888889,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 06:00:00,161173.5,1.0,14.56274027777778,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 07:00:00,161893.5,1.0,14.734219444444445,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 08:00:00,162613.5,1.0,14.542125,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 09:00:00,163333.5,1.0,14.44972361111111,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 10:00:00,164053.5,1.0,14.543861111111111,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 11:00:00,164773.5,1.0,14.592079166666668,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 12:00:00,165493.5,1.0,14.624830555555556,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 13:00:00,166213.5,1.0,14.653506944444445,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 14:00:00,166933.5,1.0,14.77334861111111,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 15:00:00,167653.5,1.0,14.57803611111111,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 16:00:00,168373.5,1.0,14.74174861111111,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 17:00:00,169093.5,1.0,14.584769444444444,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 18:00:00,169813.5,1.0,14.552741666666666,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 19:00:00,170533.5,1.0,14.693181944444445,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 20:00:00,171253.5,1.0,14.679306944444445,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 21:00:00,171973.5,1.0,14.585413888888889,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 22:00:00,172693.5,1.0,14.895194444444446,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-07 23:00:00,173413.5,1.0,14.660675,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 00:00:00,174133.5,1.0,14.405400000000002,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 01:00:00,174853.5,1.0,14.615794444444443,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 02:00:00,175573.5,1.0,14.592836111111112,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 03:00:00,176293.5,1.0,14.691444444444445,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 04:00:00,177013.5,1.0,14.600208333333333,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 05:00:00,177733.5,1.0,14.614701388888887,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 06:00:00,178453.5,1.0,14.791318055555555,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 07:00:00,179173.5,1.0,14.555458333333334,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 08:00:00,179893.5,1.0,14.654097222222223,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 09:00:00,180613.5,1.0,14.736086111111112,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 10:00:00,181333.5,1.0,14.572694444444444,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 11:00:00,182053.5,1.0,14.687961111111111,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 12:00:00,182773.5,1.0,14.59260138888889,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 13:00:00,183493.5,1.0,14.580488888888889,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 14:00:00,184213.5,1.0,14.669501388888888,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 15:00:00,184933.5,1.0,14.611416666666665,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 16:00:00,185653.5,1.0,14.568216666666666,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 17:00:00,186373.5,1.0,14.554466666666666,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 18:00:00,187093.5,1.0,14.700890277777777,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 19:00:00,187813.5,1.0,14.67212638888889,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 20:00:00,188533.5,1.0,14.496569444444445,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 21:00:00,189253.5,1.0,14.474958333333332,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 22:00:00,189973.5,1.0,14.424190277777777,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-08 23:00:00,190693.5,1.0,14.640588888888889,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 00:00:00,191413.5,1.0,14.569280555555554,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 01:00:00,192133.5,1.0,14.696713888888889,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 02:00:00,192853.5,1.0,14.63952638888889,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 03:00:00,193573.5,1.0,14.70197777777778,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 04:00:00,194293.5,1.0,14.531958333333334,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 05:00:00,195013.5,1.0,14.502438888888888,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 06:00:00,195733.5,1.0,14.623780555555555,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 07:00:00,196453.5,1.0,14.580712499999999,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 08:00:00,197173.5,1.0,14.618183333333334,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 09:00:00,197893.5,1.0,14.322926388888888,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 10:00:00,198613.5,1.0,14.702338888888887,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 11:00:00,199333.5,1.0,14.540706944444443,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 12:00:00,200053.5,1.0,14.5217,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 13:00:00,200773.5,1.0,14.632872222222222,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 14:00:00,201493.5,1.0,15.936640277777776,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 15:00:00,202213.5,1.0,16.525537500000002,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 16:00:00,202933.5,1.0,15.960091666666667,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 17:00:00,203653.5,1.0,18.50710972222222,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 18:00:00,204373.5,1.0,16.015368055555555,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 19:00:00,205093.5,1.0,16.85341388888889,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 20:00:00,205813.5,1.0,15.891613888888887,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 21:00:00,206533.5,1.0,16.161944444444444,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 22:00:00,207253.5,1.0,16.175386111111113,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-09 23:00:00,207973.5,1.0,16.286072222222224,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 00:00:00,208693.5,1.0,16.085591666666666,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 01:00:00,209413.5,1.0,16.466769444444445,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 02:00:00,210133.5,1.0,16.01275138888889,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 03:00:00,210853.5,1.0,15.773234722222222,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 04:00:00,211573.5,1.0,16.072648611111113,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 05:00:00,212293.5,1.0,15.96203611111111,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 06:00:00,213013.5,1.0,16.034593055555554,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 07:00:00,213733.5,1.0,15.959268055555556,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 08:00:00,214453.5,1.0,16.03077777777778,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 09:00:00,215173.5,1.0,16.188002777777776,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 10:00:00,215893.5,1.0,16.646504166666666,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 11:00:00,216613.5,1.0,16.272641666666665,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 12:00:00,217333.5,1.0,17.7542,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 13:00:00,218053.5,1.0,17.451304166666667,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 14:00:00,218773.5,1.0,15.824697222222222,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 15:00:00,219493.5,1.0,17.474056944444445,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 16:00:00,220213.5,1.0,16.881281944444442,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 17:00:00,220933.5,1.0,16.981719444444444,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 18:00:00,221653.5,1.0,16.683476388888888,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 19:00:00,222373.5,1.0,16.355127777777778,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 20:00:00,223093.5,1.0,16.53639861111111,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 21:00:00,223813.5,1.0,15.997161111111112,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 22:00:00,224533.5,1.0,16.157270833333335,0.15689,-119.95939999999999,POINT (-119.95939999999999 0.15689),0.0,1.0,Palace Hills
1,2020-04-10 23:00:00,225252.5,1.0,15.980076601671309,0.15689,-119.9594,POINT (-119.9594 0.15689),0.0,1.0,Palace Hills
4,2020-04-06 00:00:00,657961.5,4.0,14.53165277777778,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 01:00:00,658681.5,4.0,14.594206944444444,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 02:00:00,659401.5,4.0,14.624747222222222,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 03:00:00,660121.5,4.0,14.628786111111111,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 04:00:00,660841.5,4.0,14.625738888888888,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 05:00:00,661561.5,4.0,14.621818055555556,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 06:00:00,662281.5,4.0,14.649094444444444,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 07:00:00,663001.5,4.0,14.644613888888887,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 08:00:00,663721.5,4.0,14.624913888888889,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 09:00:00,664441.5,4.0,14.477879166666668,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 10:00:00,665161.5,4.0,14.681623611111112,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 11:00:00,665881.5,4.0,14.624454166666666,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 12:00:00,666601.5,4.0,14.71396111111111,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 13:00:00,667321.5,4.0,14.613180555555555,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 14:00:00,668041.5,4.0,14.527820833333335,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 15:00:00,668761.5,4.0,14.514847222222222,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 16:00:00,669481.5,4.0,14.754636111111111,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 17:00:00,670201.5,4.0,14.64365138888889,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 18:00:00,670921.5,4.0,14.571772222222222,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 19:00:00,671641.5,4.0,14.530262500000001,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 20:00:00,672361.5,4.0,14.534413888888889,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 21:00:00,673081.5,4.0,14.627275000000001,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 22:00:00,673801.5,4.0,14.48453888888889,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-06 23:00:00,674521.5,4.0,14.627300000000002,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 00:00:00,675241.5,4.0,14.566375,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 01:00:00,675961.5,4.0,14.74525,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 02:00:00,676681.5,4.0,14.621312499999998,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 03:00:00,677401.5,4.0,14.572636111111112,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 04:00:00,678121.5,4.0,14.57528888888889,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 05:00:00,678841.5,4.0,14.67018611111111,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 06:00:00,679561.5,4.0,14.569341666666666,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 07:00:00,680281.5,4.0,14.593948611111111,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 08:00:00,681001.5,4.0,14.677624999999999,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 09:00:00,681721.5,4.0,14.643212499999999,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 10:00:00,682441.5,4.0,14.64815,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 11:00:00,683161.5,4.0,14.62338888888889,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 12:00:00,683881.5,4.0,14.557205555555555,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 13:00:00,684601.5,4.0,14.628694444444445,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 14:00:00,685321.5,4.0,14.617370833333332,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 15:00:00,686041.5,4.0,14.53467638888889,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 16:00:00,686761.5,4.0,14.728723611111112,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 17:00:00,687481.5,4.0,14.57195,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 18:00:00,688201.5,4.0,14.517922222222223,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 19:00:00,688921.5,4.0,14.569369444444444,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 20:00:00,689641.5,4.0,14.723906944444444,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 21:00:00,690361.5,4.0,14.671000000000001,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 22:00:00,691081.5,4.0,15.910248611111113,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-07 23:00:00,691801.5,4.0,14.582944444444443,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-08 00:00:00,692521.5,4.0,14.494818055555555,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-08 01:00:00,693241.5,4.0,14.717693055555555,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-08 02:00:00,693961.5,4.0,14.485105555555556,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-08 03:00:00,694681.5,4.0,14.650570833333333,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-08 04:00:00,695401.5,4.0,14.494030555555554,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-08 05:00:00,696121.5,4.0,14.600898611111113,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-08 06:00:00,696841.5,4.0,14.601759722222223,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-08 07:00:00,697561.5,4.0,14.595770833333333,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-08 08:00:00,698281.5,4.0,14.482841666666667,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-08 09:00:00,699001.5,4.0,14.583006944444444,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-08 10:00:00,699721.5,4.0,14.633404166666667,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-08 11:00:00,700441.5,4.0,14.632872222222222,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-08 12:00:00,701161.5,4.0,15.861500000000001,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
4,2020-04-08 13:00:00,701881.5,4.0,14.751102777777778,0.15109,-119.90952,POINT (-119.90952 0.15109),5.0,6.0,Downtown
